CASENO,OFFENSE,EVENTDT,EVENTTM,CVLEGEND,CVDOW,InDbDate,Block_Location,BLKADDR,City,State
21055225,BURGLARY COMMERCIAL,11/29/2021 12:00:00 AM,1899-12-31T07:36:00.000,BURGLARY - COMMERCIAL,1,03/18/2022 12:00:00 AM,"1500 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.870396, -122.281585)",1500 BLOCK UNIVERSITY AVE,Berkeley,CA
21044640,VEHICLE STOLEN,09/24/2021 12:00:00 AM,1899-12-31T17:00:00.000,MOTOR VEHICLE THEFT,5,03/18/2022 12:00:00 AM,"1900 BLOCK WARD ST
Berkeley, CA
(37.858856, -122.271592)",1900 BLOCK WARD ST,Berkeley,CA
21052056,VEHICLE STOLEN,11/09/2021 12:00:00 AM,1899-12-31T12:30:00.000,MOTOR VEHICLE THEFT,2,03/18/2022 12:00:00 AM,"2200 BLOCK MCKINLEY AVE
Berkeley, CA
(37.868595, -122.273835)",2200 BLOCK MCKINLEY AVE,Berkeley,CA
22006694,THEFT MISD. (UNDER $950),02/11/2022 12:00:00 AM,1899-12-31T13:45:00.000,LARCENY,5,03/18/2022 12:00:00 AM,"1400 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.870054, -122.284263)",1400 BLOCK UNIVERSITY AVE,Berkeley,CA
21054164,GUN/WEAPON,11/21/2021 12:00:00 AM,1899-12-31T23:10:00.000,WEAPONS OFFENSE,0,03/18/2022 12:00:00 AM,"1300 BLOCK HARMON ST
Berkeley, CA
(37.848357, -122.281521)",1300 BLOCK HARMON ST,Berkeley,CA
22005288,VANDALISM,02/03/2022 12:00:00 AM,1899-12-31T07:57:00.000,VANDALISM,4,03/18/2022 12:00:00 AM,"1300 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.869764, -122.28655)",1300 BLOCK UNIVERSITY AVE,Berkeley,CA
22001986,THEFT MISD. (UNDER $950),01/13/2022 12:00:00 AM,1899-12-31T20:37:00.000,LARCENY,4,03/18/2022 12:00:00 AM,"1000 BLOCK GILMAN ST
Berkeley, CA
(37.88014, -122.297498)",1000 BLOCK GILMAN ST,Berkeley,CA
22006061,BURGLARY AUTO,02/07/2022 12:00:00 AM,1899-12-31T20:30:00.000,BURGLARY - VEHICLE,1,03/18/2022 12:00:00 AM,"1995 UNIVERSITY AVE
Berkeley, CA
(37.871827, -122.271206)",1995 UNIVERSITY AVE,Berkeley,CA
21046785,DISTURBANCE,10/10/2021 12:00:00 AM,1899-12-31T09:18:00.000,DISORDERLY CONDUCT,0,03/18/2022 12:00:00 AM,"1300 BLOCK ROSE ST
Berkeley, CA
(37.876897, -122.28868)",1300 BLOCK ROSE ST,Berkeley,CA
22001068,THEFT MISD. (UNDER $950),01/08/2022 12:00:00 AM,1899-12-31T07:45:00.000,LARCENY,6,03/18/2022 12:00:00 AM,"3200 BLOCK ELLIS ST
Berkeley, CA
(37.850367, -122.272807)",3200 BLOCK ELLIS ST,Berkeley,CA
22007722,THEFT MISD. (UNDER $950),02/17/2022 12:00:00 AM,1899-12-31T13:45:00.000,LARCENY,4,03/18/2022 12:00:00 AM,"2000 BLOCK MILVIA ST
Berkeley, CA
(37.871513, -122.270712)",2000 BLOCK MILVIA ST,Berkeley,CA
22002761,NARCOTICS,01/19/2022 12:00:00 AM,1899-12-31T11:04:00.000,DRUG VIOLATION,3,03/18/2022 12:00:00 AM,"2600 BLOCK TELEGRAPH AVE
Berkeley, CA
(37.862915, -122.258707)",2600 BLOCK TELEGRAPH AVE,Berkeley,CA
22000432,GUN/WEAPON,01/01/2022 12:00:00 AM,1899-12-31T14:00:00.000,WEAPONS OFFENSE,6,03/18/2022 12:00:00 AM,"1900 BLOCK WARD ST
Berkeley, CA
(37.858856, -122.271592)",1900 BLOCK WARD ST,Berkeley,CA
21091221,BURGLARY AUTO,10/08/2021 12:00:00 AM,1899-12-31T17:00:00.000,BURGLARY - VEHICLE,5,03/18/2022 12:00:00 AM,"800 BLOCK POTTER ST
Berkeley, CA
(37.850808, -122.294639)",800 BLOCK POTTER ST,Berkeley,CA
22090082,THEFT FELONY (OVER $950),01/16/2022 12:00:00 AM,1899-12-31T04:05:00.000,LARCENY,0,03/18/2022 12:00:00 AM,"700 BLOCK PERALTA AVE
Berkeley, CA
(37.894676, -122.285563)",700 BLOCK PERALTA AVE,Berkeley,CA
22004023,FRAUD/FORGERY,01/01/2022 12:00:00 AM,1899-12-31T16:58:00.000,FRAUD,6,03/18/2022 12:00:00 AM,"1815 4TH ST
Berkeley, CA
(37.869531, -122.3005)",1815 4TH ST,Berkeley,CA
22090231,BURGLARY AUTO,02/16/2022 12:00:00 AM,1899-12-31T02:55:00.000,BURGLARY - VEHICLE,3,03/18/2022 12:00:00 AM,"1300 BLOCK EUCLID AVE
Berkeley, CA
(37.884254, -122.262652)",1300 BLOCK EUCLID AVE,Berkeley,CA
22090126,BURGLARY AUTO,01/25/2022 12:00:00 AM,1899-12-31T21:00:00.000,BURGLARY - VEHICLE,2,03/18/2022 12:00:00 AM,"1900 BLOCK FRANCISCO ST
Berkeley, CA
(37.875113, -122.273413)",1900 BLOCK FRANCISCO ST,Berkeley,CA
21056609,BURGLARY AUTO,12/06/2021 12:00:00 AM,1899-12-31T19:00:00.000,BURGLARY - VEHICLE,1,03/18/2022 12:00:00 AM,"200 BLOCK MARINA BLVD
Berkeley, CA
(37.868667, -122.313656)",200 BLOCK MARINA BLVD,Berkeley,CA
22006290,THEFT MISD. (UNDER $950),02/08/2022 12:00:00 AM,1899-12-31T20:00:00.000,LARCENY,2,03/18/2022 12:00:00 AM,"1600 BLOCK THOUSAND OAKS BLVD
Berkeley, CA
(37.896558, -122.285222)",1600 BLOCK THOUSAND OAKS BLVD,Berkeley,CA
22011876,ASSAULT/BATTERY FEL.,03/14/2022 12:00:00 AM,1899-12-31T15:20:00.000,ASSAULT,1,03/18/2022 12:00:00 AM,"1000 BLOCK GILMAN ST
Berkeley, CA
(37.88014, -122.297498)",1000 BLOCK GILMAN ST,Berkeley,CA
21054886,ASSAULT/BATTERY FEL.,11/26/2021 12:00:00 AM,1899-12-31T21:36:00.000,ASSAULT,5,03/18/2022 12:00:00 AM,"1700 BLOCK WARD ST
Berkeley, CA
(37.858392, -122.275421)",1700 BLOCK WARD ST,Berkeley,CA
22012294,GUN/WEAPON,03/17/2022 12:00:00 AM,1899-12-31T09:18:00.000,WEAPONS OFFENSE,4,03/18/2022 12:00:00 AM,"1500 BLOCK DERBY ST
Berkeley, CA
(37.858863, -122.279025)",1500 BLOCK DERBY ST,Berkeley,CA
22007341,THEFT MISD. (UNDER $950),02/07/2022 12:00:00 AM,1899-12-31T09:00:00.000,LARCENY,1,03/18/2022 12:00:00 AM,"2100 BLOCK MARTIN LUTHER KING JR WAY
Berkeley, CA
(37.869689, -122.272805)",2100 BLOCK MARTIN LUTHER KING JR WAY,Berkeley,CA
22090138,THEFT FELONY (OVER $950),01/27/2022 12:00:00 AM,1899-12-31T21:00:00.000,LARCENY,4,03/18/2022 12:00:00 AM,"2800 BLOCK SHATTUCK AVE
Berkeley, CA
(37.858525, -122.266906)",2800 BLOCK SHATTUCK AVE,Berkeley,CA
21057991,BURGLARY AUTO,12/14/2021 12:00:00 AM,1899-12-31T20:00:00.000,BURGLARY - VEHICLE,2,03/18/2022 12:00:00 AM,"200 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.865531, -122.309997)",200 BLOCK UNIVERSITY AVE,Berkeley,CA
22090256,THEFT MISD. (UNDER $950),02/24/2022 12:00:00 AM,1899-12-31T11:40:00.000,LARCENY,4,03/18/2022 12:00:00 AM,"700 BLOCK SAN LUIS RD
Berkeley, CA
(37.897243, -122.272628)",700 BLOCK SAN LUIS RD,Berkeley,CA
21053941,THEFT FELONY (OVER $950),11/19/2021 12:00:00 AM,1899-12-31T16:30:00.000,LARCENY,5,03/18/2022 12:00:00 AM,"1600 BLOCK PARKER ST
Berkeley, CA
(37.860768, -122.278249)",1600 BLOCK PARKER ST,Berkeley,CA
21057940,BURGLARY AUTO,12/14/2021 12:00:00 AM,1899-12-31T18:45:00.000,BURGLARY - VEHICLE,2,03/18/2022 12:00:00 AM,"2100 BLOCK MILVIA ST
Berkeley, CA
(37.870602, -122.270612)",2100 BLOCK MILVIA ST,Berkeley,CA
21048763,DISTURBANCE,10/21/2021 12:00:00 AM,1899-12-31T21:15:00.000,DISORDERLY CONDUCT,4,03/18/2022 12:00:00 AM,"800 BLOCK FOLGER AVE
Berkeley, CA
(37.849661, -122.292273)",800 BLOCK FOLGER AVE,Berkeley,CA
22008847,DISTURBANCE,02/24/2022 12:00:00 AM,1899-12-31T15:00:00.000,DISORDERLY CONDUCT,4,03/18/2022 12:00:00 AM,"2924 FLORENCE ST
Berkeley, CA
(37.857026, -122.258372)",2924 FLORENCE ST,Berkeley,CA
21044153,THEFT MISD. (UNDER $950),09/24/2021 12:00:00 AM,1899-12-31T16:15:00.000,LARCENY,5,03/18/2022 12:00:00 AM,"2910 COLLEGE AVE
Berkeley, CA
(37.858185, -122.253162)",2910 COLLEGE AVE,Berkeley,CA
21045413,VANDALISM,10/02/2021 12:00:00 AM,1899-12-31T18:15:00.000,VANDALISM,6,03/18/2022 12:00:00 AM,"2700 BLOCK PARKER ST
Berkeley, CA
(37.863938, -122.253735)",2700 BLOCK PARKER ST,Berkeley,CA
22010813,THEFT MISD. (UNDER $950),03/08/2022 12:00:00 AM,1899-12-31T12:38:00.000,LARCENY,2,03/18/2022 12:00:00 AM,"1050 GILMAN ST
Berkeley, CA
(37.880312, -122.296641)",1050 GILMAN ST,Berkeley,CA
21058254,ASSAULT/BATTERY MISD.,12/16/2021 12:00:00 AM,1899-12-31T22:47:00.000,ASSAULT,4,03/18/2022 12:00:00 AM,"1800 BLOCK FRANCISCO ST
Berkeley, CA
(37.874832, -122.275659)",1800 BLOCK FRANCISCO ST,Berkeley,CA
21052299,VEHICLE STOLEN,11/10/2021 12:00:00 AM,1899-12-31T21:00:00.000,MOTOR VEHICLE THEFT,3,03/18/2022 12:00:00 AM,"1900 BLOCK MARIN AVE
Berkeley, CA
(37.888897, -122.276185)",1900 BLOCK MARIN AVE,Berkeley,CA
22000980,THEFT MISD. (UNDER $950),01/06/2022 12:00:00 AM,1899-12-31T18:00:00.000,LARCENY,4,03/18/2022 12:00:00 AM,"900 BLOCK HEINZ AVE
Berkeley, CA
(37.853479, -122.291905)",900 BLOCK HEINZ AVE,Berkeley,CA
22000628,ARSON,01/05/2022 12:00:00 AM,1899-12-31T09:23:00.000,ARSON,3,03/18/2022 12:00:00 AM,"700 BLOCK HARRISON ST
Berkeley, CA
(37.88055, -122.304962)",700 BLOCK HARRISON ST,Berkeley,CA
21091268,BURGLARY AUTO,10/18/2021 12:00:00 AM,1899-12-31T15:00:00.000,BURGLARY - VEHICLE,1,03/18/2022 12:00:00 AM,"2900 BLOCK ACTON ST
Berkeley, CA
(37.854492, -122.281899)",2900 BLOCK ACTON ST,Berkeley,CA
22002688,BURGLARY AUTO,01/18/2022 12:00:00 AM,1899-12-31T19:25:00.000,BURGLARY - VEHICLE,2,03/18/2022 12:00:00 AM,"1800 BLOCK 4TH ST
Berkeley, CA
(37.869888, -122.300618)",1800 BLOCK 4TH ST,Berkeley,CA
21047742,DOMESTIC VIOLENCE,10/16/2021 12:00:00 AM,1899-12-31T04:48:00.000,FAMILY OFFENSE,6,03/18/2022 12:00:00 AM,"3300 BLOCK MARTIN LUTHER KING JR WAY
Berkeley, CA
(37.848611, -122.271561)",3300 BLOCK MARTIN LUTHER KING JR WAY,Berkeley,CA
21057069,THEFT MISD. (UNDER $950),12/09/2021 12:00:00 AM,1899-12-31T14:38:00.000,LARCENY,4,03/18/2022 12:00:00 AM,"2100 BLOCK SHATTUCK AVE
Berkeley, CA
(37.871167, -122.268285)",2100 BLOCK SHATTUCK AVE,Berkeley,CA
21055271,BURGLARY AUTO,11/29/2021 12:00:00 AM,1899-12-31T15:00:00.000,BURGLARY - VEHICLE,1,03/18/2022 12:00:00 AM,"1300 BLOCK SAN PABLO AVE
Berkeley, CA
(37.880229, -122.295798)",1300 BLOCK SAN PABLO AVE,Berkeley,CA
22003289,THEFT MISD. (UNDER $950),01/22/2022 12:00:00 AM,1899-12-31T12:00:00.000,LARCENY,6,03/18/2022 12:00:00 AM,"2100 BLOCK SHATTUCK AVE
Berkeley, CA
(37.871167, -122.268285)",2100 BLOCK SHATTUCK AVE,Berkeley,CA
21057077,BURGLARY RESIDENTIAL,12/08/2021 12:00:00 AM,1899-12-31T21:00:00.000,BURGLARY - RESIDENTIAL,3,03/18/2022 12:00:00 AM,"2200 BLOCK DWIGHT WAY
Berkeley, CA
(37.864238, -122.265263)",2200 BLOCK DWIGHT WAY,Berkeley,CA
22011595,BURGLARY AUTO,03/12/2022 12:00:00 AM,1899-12-31T18:00:00.000,BURGLARY - VEHICLE,6,03/18/2022 12:00:00 AM,"2600 BLOCK RUSSELL ST
Berkeley, CA
(37.858165, -122.255687)",2600 BLOCK RUSSELL ST,Berkeley,CA
22002833,VEHICLE STOLEN,01/01/2022 12:00:00 AM,1899-12-31T20:00:00.000,MOTOR VEHICLE THEFT,6,03/18/2022 12:00:00 AM,"200 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.865531, -122.309997)",200 BLOCK UNIVERSITY AVE,Berkeley,CA
21044858,DOMESTIC VIOLENCE,09/29/2021 12:00:00 AM,1899-12-31T18:28:00.000,FAMILY OFFENSE,3,03/18/2022 12:00:00 AM,"2400 BLOCK ASHBY AVE
Berkeley, CA
(37.856111, -122.260244)",2400 BLOCK ASHBY AVE,Berkeley,CA
21047987,DISTURBANCE,10/17/2021 12:00:00 AM,1899-12-31T17:10:00.000,DISORDERLY CONDUCT,0,03/18/2022 12:00:00 AM,"2600 BLOCK SACRAMENTO ST
Berkeley, CA
(37.860334, -122.280567)",2600 BLOCK SACRAMENTO ST,Berkeley,CA
22002260,THEFT MISD. (UNDER $950),01/15/2022 12:00:00 AM,1899-12-31T15:13:00.000,LARCENY,6,03/18/2022 12:00:00 AM,"1000 BLOCK GILMAN ST
Berkeley, CA
(37.88014, -122.297498)",1000 BLOCK GILMAN ST,Berkeley,CA
21046963,THEFT FELONY (OVER $950),10/11/2021 12:00:00 AM,1899-12-31T08:15:00.000,LARCENY,1,03/18/2022 12:00:00 AM,"2900 BLOCK FLORENCE ST
Berkeley, CA
(37.857792, -122.258537)",2900 BLOCK FLORENCE ST,Berkeley,CA
21045204,BURGLARY RESIDENTIAL,09/29/2021 12:00:00 AM,1899-12-31T04:30:00.000,BURGLARY - RESIDENTIAL,3,03/18/2022 12:00:00 AM,"2400 BLOCK WARRING ST
Berkeley, CA
(37.867708, -122.250801)",2400 BLOCK WARRING ST,Berkeley,CA
21048084,DISTURBANCE,10/18/2021 12:00:00 AM,1899-12-31T12:41:00.000,DISORDERLY CONDUCT,1,03/18/2022 12:00:00 AM,"2020 KITTREDGE ST
Berkeley, CA
(37.868356, -122.268904)",2020 KITTREDGE ST,Berkeley,CA
21049419,BURGLARY AUTO,10/25/2021 12:00:00 AM,1899-12-31T17:00:00.000,BURGLARY - VEHICLE,1,03/18/2022 12:00:00 AM,"1947 CENTER ST
Berkeley, CA
(37.869888, -122.271214)",1947 CENTER ST,Berkeley,CA
21044244,BURGLARY RESIDENTIAL,09/20/2021 12:00:00 AM,1899-12-31T17:00:00.000,BURGLARY - RESIDENTIAL,1,03/18/2022 12:00:00 AM,"2400 BLOCK STUART ST
Berkeley, CA
(37.859539, -122.259172)",2400 BLOCK STUART ST,Berkeley,CA
21050333,BURGLARY AUTO,10/30/2021 12:00:00 AM,1899-12-31T20:30:00.000,BURGLARY - VEHICLE,6,03/18/2022 12:00:00 AM,"1931 CENTER ST
Berkeley, CA
(37.869814, -122.27179)",1931 CENTER ST,Berkeley,CA
21043163,VANDALISM,09/20/2021 12:00:00 AM,1899-12-31T01:30:00.000,VANDALISM,1,03/18/2022 12:00:00 AM,"1504 JULIA ST
Berkeley, CA
(37.85422, -122.278901)",1504 JULIA ST,Berkeley,CA
21052564,THEFT MISD. (UNDER $950),11/12/2021 12:00:00 AM,1899-12-31T17:55:00.000,LARCENY,5,03/18/2022 12:00:00 AM,"1400 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.870054, -122.284263)",1400 BLOCK UNIVERSITY AVE,Berkeley,CA
22090234,THEFT MISD. (UNDER $950),02/16/2022 12:00:00 AM,1899-12-31T17:37:00.000,LARCENY,3,03/18/2022 12:00:00 AM,"2900 BLOCK MARTIN LUTHER KING JR WAY
Berkeley, CA
(37.855998, -122.271278)",2900 BLOCK MARTIN LUTHER KING JR WAY,Berkeley,CA
21059279,VANDALISM,12/16/2021 12:00:00 AM,1899-12-31T12:00:00.000,VANDALISM,4,03/18/2022 12:00:00 AM,"3100 BLOCK MABEL ST
Berkeley, CA
(37.851107, -122.28324)",3100 BLOCK MABEL ST,Berkeley,CA
21046493,ASSAULT/BATTERY MISD.,10/07/2021 12:00:00 AM,1899-12-31T10:40:00.000,ASSAULT,4,03/18/2022 12:00:00 AM,"900 BLOCK ALLSTON WAY
Berkeley, CA
(37.86549, -122.295702)",900 BLOCK ALLSTON WAY,Berkeley,CA
22000435,THEFT MISD. (UNDER $950),01/04/2022 12:00:00 AM,1899-12-31T09:30:00.000,LARCENY,2,03/18/2022 12:00:00 AM,"2000 BLOCK FRANCISCO ST
Berkeley, CA
(37.875391, -122.271141)",2000 BLOCK FRANCISCO ST,Berkeley,CA
22010411,BURGLARY AUTO,03/05/2022 12:00:00 AM,1899-12-31T20:30:00.000,BURGLARY - VEHICLE,6,03/18/2022 12:00:00 AM,"1931 CENTER ST
Berkeley, CA
(37.869814, -122.27179)",1931 CENTER ST,Berkeley,CA
21053538,THEFT FROM AUTO,11/15/2021 12:00:00 AM,1899-12-31T12:00:00.000,LARCENY - FROM VEHICLE,1,03/18/2022 12:00:00 AM,"1200 BLOCK VIRGINIA ST
Berkeley, CA
(37.873941, -122.289764)",1200 BLOCK VIRGINIA ST,Berkeley,CA
22009824,ROBBERY,03/02/2022 12:00:00 AM,1899-12-31T13:57:00.000,ROBBERY,3,03/18/2022 12:00:00 AM,"2100 BLOCK SHATTUCK AVE
Berkeley, CA
(37.871167, -122.268285)",2100 BLOCK SHATTUCK AVE,Berkeley,CA
21052236,THEFT FELONY (OVER $950),11/10/2021 12:00:00 AM,1899-12-31T05:45:00.000,LARCENY,3,03/18/2022 12:00:00 AM,"1900 BLOCK VINE ST
Berkeley, CA
(37.879679, -122.273638)",1900 BLOCK VINE ST,Berkeley,CA
21051328,DISTURBANCE,11/05/2021 12:00:00 AM,1899-12-31T12:33:00.000,DISORDERLY CONDUCT,5,03/18/2022 12:00:00 AM,"3232 IDAHO ST
Berkeley, CA
(37.848457, -122.281556)",3232 IDAHO ST,Berkeley,CA
22090313,THEFT MISD. (UNDER $950),01/17/2022 12:00:00 AM,1899-12-31T17:23:00.000,LARCENY,1,03/18/2022 12:00:00 AM,"2400 BLOCK DWIGHT WAY
Berkeley, CA
(37.864826, -122.260719)",2400 BLOCK DWIGHT WAY,Berkeley,CA
21049901,DISTURBANCE,10/28/2021 12:00:00 AM,1899-12-31T16:46:00.000,DISORDERLY CONDUCT,4,03/18/2022 12:00:00 AM,"2736 BANCROFT WAY
Berkeley, CA
(37.8695, -122.252913)",2736 BANCROFT WAY,Berkeley,CA
21055873,VANDALISM,12/02/2021 12:00:00 AM,1899-12-31T19:06:00.000,VANDALISM,4,03/18/2022 12:00:00 AM,"3100 BLOCK SAN PABLO AVE
Berkeley, CA
(37.850675, -122.286265)",3100 BLOCK SAN PABLO AVE,Berkeley,CA
21043528,ASSAULT/BATTERY MISD.,09/22/2021 12:00:00 AM,1899-12-31T12:34:00.000,ASSAULT,3,03/18/2022 12:00:00 AM,"1800 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.871246, -122.274992)",1800 BLOCK UNIVERSITY AVE,Berkeley,CA
21051410,BURGLARY AUTO,11/05/2021 12:00:00 AM,1899-12-31T18:45:00.000,BURGLARY - VEHICLE,5,03/18/2022 12:00:00 AM,"1900 BLOCK MILVIA ST
Berkeley, CA
(37.873607, -122.270903)",1900 BLOCK MILVIA ST,Berkeley,CA
21057702,FRAUD/FORGERY,11/30/2021 12:00:00 AM,1899-12-31T08:00:00.000,FRAUD,2,03/18/2022 12:00:00 AM,"2100 BLOCK SAN PABLO AVE
Berkeley, CA
(37.867502, -122.291709)",2100 BLOCK SAN PABLO AVE,Berkeley,CA
21053765,VANDALISM,11/19/2021 12:00:00 AM,1899-12-31T14:30:00.000,VANDALISM,5,03/18/2022 12:00:00 AM,"1200 BLOCK GILMAN ST
Berkeley, CA
(37.880836, -122.294048)",1200 BLOCK GILMAN ST,Berkeley,CA
21049108,BURGLARY RESIDENTIAL,10/24/2021 12:00:00 AM,1899-12-31T08:40:00.000,BURGLARY - RESIDENTIAL,0,03/18/2022 12:00:00 AM,"2525 STUART ST
Berkeley, CA
(37.859827, -122.256159)",2525 STUART ST,Berkeley,CA
22010136,THEFT FROM AUTO,03/04/2022 12:00:00 AM,1899-12-31T04:50:00.000,LARCENY - FROM VEHICLE,5,03/18/2022 12:00:00 AM,"2400 BLOCK STUART ST
Berkeley, CA
(37.859539, -122.259172)",2400 BLOCK STUART ST,Berkeley,CA
22009894,THEFT MISD. (UNDER $950),03/02/2022 12:00:00 AM,1899-12-31T21:09:00.000,LARCENY,3,03/18/2022 12:00:00 AM,"1400 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.870054, -122.284263)",1400 BLOCK UNIVERSITY AVE,Berkeley,CA
21091160,THEFT MISD. (UNDER $950),09/25/2021 12:00:00 AM,1899-12-31T10:50:00.000,LARCENY,6,03/18/2022 12:00:00 AM,"1400 BLOCK SHATTUCK AVE
Berkeley, CA
(37.881957, -122.269551)",1400 BLOCK SHATTUCK AVE,Berkeley,CA
21051172,THEFT FROM AUTO,11/04/2021 12:00:00 AM,1899-12-31T15:00:00.000,LARCENY - FROM VEHICLE,4,03/18/2022 12:00:00 AM,"1800 BLOCK HEARST AVE
Berkeley, CA
(37.873025, -122.275438)",1800 BLOCK HEARST AVE,Berkeley,CA
21047223,VEHICLE STOLEN,10/13/2021 12:00:00 AM,1899-12-31T01:30:00.000,MOTOR VEHICLE THEFT,3,03/18/2022 12:00:00 AM,"2200 BLOCK DURANT AVE
Berkeley, CA
(37.866969, -122.26553)",2200 BLOCK DURANT AVE,Berkeley,CA
21059527,BURGLARY AUTO,12/24/2021 12:00:00 AM,1899-12-31T11:00:00.000,BURGLARY - VEHICLE,5,03/18/2022 12:00:00 AM,"100 BLOCK PARKSIDE DR
Berkeley, CA
(37.854247, -122.24375)",100 BLOCK PARKSIDE DR,Berkeley,CA
22004189,THEFT FROM AUTO,01/27/2022 12:00:00 AM,1899-12-31T15:29:00.000,LARCENY - FROM VEHICLE,4,03/18/2022 12:00:00 AM,"3300 BLOCK SACRAMENTO ST
Berkeley, CA
(37.847889, -122.277816)",3300 BLOCK SACRAMENTO ST,Berkeley,CA
21091215,THEFT MISD. (UNDER $950),10/08/2021 12:00:00 AM,1899-12-31T17:24:00.000,LARCENY,5,03/18/2022 12:00:00 AM,"1000 BLOCK DELAWARE ST
Berkeley, CA
(37.871265, -122.295043)",1000 BLOCK DELAWARE ST,Berkeley,CA
21052504,THEFT MISD. (UNDER $950),11/11/2021 12:00:00 AM,1899-12-31T17:36:00.000,LARCENY,4,03/18/2022 12:00:00 AM,"1700 BLOCK HIGHLAND PL
Berkeley, CA
(37.877121, -122.256018)",1700 BLOCK HIGHLAND PL,Berkeley,CA
22010871,ASSAULT/BATTERY MISD.,03/08/2022 12:00:00 AM,1899-12-31T16:50:00.000,ASSAULT,2,03/18/2022 12:00:00 AM,"2400 BLOCK DURANT AVE
Berkeley, CA
(37.867513, -122.26127)",2400 BLOCK DURANT AVE,Berkeley,CA
21046430,THEFT MISD. (UNDER $950),10/07/2021 12:00:00 AM,1899-12-31T16:00:00.000,LARCENY,4,03/18/2022 12:00:00 AM,"1200 BLOCK ASHBY AVE
Berkeley, CA
(37.852211, -122.286337)",1200 BLOCK ASHBY AVE,Berkeley,CA
22090250,THEFT MISD. (UNDER $950),01/28/2022 12:00:00 AM,1899-12-31T21:11:00.000,LARCENY,5,03/18/2022 12:00:00 AM,"1400 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.870054, -122.284263)",1400 BLOCK UNIVERSITY AVE,Berkeley,CA
21050647,MISSING ADULT,10/25/2021 12:00:00 AM,1899-12-31T08:00:00.000,MISSING PERSON,1,03/18/2022 12:00:00 AM,"2600 BLOCK MARTIN LUTHER KING JR WAY
Berkeley, CA
(37.861346, -122.271873)",2600 BLOCK MARTIN LUTHER KING JR WAY,Berkeley,CA
22010228,BURGLARY COMMERCIAL,03/04/2022 12:00:00 AM,1899-12-31T12:30:00.000,BURGLARY - COMMERCIAL,5,03/18/2022 12:00:00 AM,"3100 BLOCK SAN PABLO AVE
Berkeley, CA
(37.850675, -122.286265)",3100 BLOCK SAN PABLO AVE,Berkeley,CA
22005058,BURGLARY RESIDENTIAL,02/01/2022 12:00:00 AM,1899-12-31T10:30:00.000,BURGLARY - RESIDENTIAL,2,03/18/2022 12:00:00 AM,"1300 BLOCK ADDISON ST
Berkeley, CA
(37.868912, -122.28608)",1300 BLOCK ADDISON ST,Berkeley,CA
22004666,BURGLARY COMMERCIAL,01/30/2022 12:00:00 AM,1899-12-31T10:40:00.000,BURGLARY - COMMERCIAL,0,03/18/2022 12:00:00 AM,"1300 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.869764, -122.28655)",1300 BLOCK UNIVERSITY AVE,Berkeley,CA
22001525,VEHICLE STOLEN,01/10/2022 12:00:00 AM,1899-12-31T23:00:00.000,MOTOR VEHICLE THEFT,1,03/18/2022 12:00:00 AM,"2400 BLOCK WARRING ST
Berkeley, CA
(37.867708, -122.250801)",2400 BLOCK WARRING ST,Berkeley,CA
21058652,VANDALISM,12/19/2021 12:00:00 AM,1899-12-31T00:50:00.000,VANDALISM,0,03/18/2022 12:00:00 AM,"2800 BLOCK SHATTUCK AVE
Berkeley, CA
(37.858525, -122.266906)",2800 BLOCK SHATTUCK AVE,Berkeley,CA
22002272,VEHICLE STOLEN,01/15/2022 12:00:00 AM,1899-12-31T16:50:00.000,MOTOR VEHICLE THEFT,6,03/18/2022 12:00:00 AM,"2400 BLOCK ASHBY AVE
Berkeley, CA
(37.856111, -122.260244)",2400 BLOCK ASHBY AVE,Berkeley,CA
21055254,ASSAULT/BATTERY FEL.,11/29/2021 12:00:00 AM,1899-12-31T11:40:00.000,ASSAULT,1,03/18/2022 12:00:00 AM,"2400 BLOCK DURANT AVE
Berkeley, CA
(37.867513, -122.26127)",2400 BLOCK DURANT AVE,Berkeley,CA
22090010,IDENTITY THEFT,01/02/2022 12:00:00 AM,1899-12-31T20:55:00.000,FRAUD,0,03/18/2022 12:00:00 AM,"1100 BLOCK FRANCISCO ST
Berkeley, CA
(37.872654, -122.292744)",1100 BLOCK FRANCISCO ST,Berkeley,CA
21057202,DISTURBANCE,12/04/2021 12:00:00 AM,1899-12-31T05:00:00.000,DISORDERLY CONDUCT,6,03/18/2022 12:00:00 AM,"1980 ALLSTON WAY
Berkeley, CA
(37.869011, -122.270835)",1980 ALLSTON WAY,Berkeley,CA
21091518,BURGLARY AUTO,12/01/2021 12:00:00 AM,1899-12-31T11:25:00.000,BURGLARY - VEHICLE,3,03/18/2022 12:00:00 AM,"1100 BLOCK ARCH ST
Berkeley, CA
(37.888799, -122.266378)",1100 BLOCK ARCH ST,Berkeley,CA
